id,source_domain,end_domain
753,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Max_Planck
754,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Johannes_Stark
755,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Charles_%C3%89douard_Guillaume
756,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Albert_Einstein
757,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Niels_Bohr
758,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Robert_Andrews_Millikan
759,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Manne_Siegbahn
760,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/James_Franck
761,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Gustav_Ludwig_Hertz
762,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Jean_Baptiste_Perrin
763,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Arthur_Compton
764,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Charles_Thomson_Rees_Wilson
765,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Owen_Willans_Richardson
766,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Louis_de_Broglie
767,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/C._V._Raman
768,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Werner_Heisenberg
769,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Erwin_Schr%C3%B6dinger
770,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Paul_Dirac
771,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/James_Chadwick
772,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Victor_Francis_Hess
773,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Carl_David_Anderson
774,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Clinton_Davisson
775,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/George_Paget_Thomson
776,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Ernest_Lawrence
777,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Otto_Stern
778,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Isidor_Isaac_Rabi
779,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Wolfgang_Pauli
780,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Percy_Williams_Bridgman
781,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Edward_Victor_Appleton
782,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Patrick_Blackett
783,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Hideki_Yukawa
784,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/C._F._Powell
785,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Cockcroft
786,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Ernest_Walton
787,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Felix_Bloch
788,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Edward_Mills_Purcell
789,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Frits_Zernike
790,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Max_Born
791,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Walther_Bothe
792,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Willis_Lamb
793,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Polykarp_Kusch
794,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/William_Shockley
795,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Bardeen
796,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Walter_Houser_Brattain
797,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Yang_Chen-Ning
798,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Tsung-Dao_Lee
799,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Pavel_Cherenkov
800,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Ilya_Frank
801,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Igor_Tamm
802,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Emilio_Segr%C3%A8
803,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Owen_Chamberlain
804,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Donald_A._Glaser
805,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Robert_Hofstadter
806,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Rudolf_M%C3%B6ssbauer
807,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Lev_Landau
808,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Eugene_Wigner
809,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Maria_Goeppert_Mayer
810,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/J._Hans_D._Jensen
811,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Charles_H._Townes
812,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Nikolay_Basov
813,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Alexander_Prokhorov
814,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Shin%27ichir%C5%8D_Tomonaga
815,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Julian_Schwinger
816,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Richard_Feynman
817,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Alfred_Kastler
818,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Hans_Bethe
819,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Luis_Walter_Alvarez
820,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Murray_Gell-Mann
821,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Hannes_Alfv%C3%A9n
822,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Louis_N%C3%A9el
823,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Dennis_Gabor
824,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Bardeen
825,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Leon_Cooper
826,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Robert_Schrieffer
827,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Leo_Esaki
828,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Ivar_Giaever
829,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Brian_Josephson
830,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Martin_Ryle
831,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Antony_Hewish
832,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Aage_Bohr
833,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Ben_Roy_Mottelson
834,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/James_Rainwater
835,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Burton_Richter
836,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Samuel_C._C._Ting
837,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Philip_Warren_Anderson
838,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Nevill_Francis_Mott
839,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Hasbrouck_Van_Vleck
840,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Pyotr_Kapitsa
841,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Arno_Allan_Penzias
842,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Robert_Woodrow_Wilson
843,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Sheldon_Lee_Glashow
844,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Abdus_Salam
845,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Steven_Weinberg
846,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/James_Cronin
847,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Val_Logsdon_Fitch
848,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Nicolaas_Bloembergen
849,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Arthur_Leonard_Schawlow
850,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Kai_Siegbahn
851,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Kenneth_G._Wilson
852,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Subrahmanyan_Chandrasekhar
853,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/William_Alfred_Fowler
854,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Carlo_Rubbia
855,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Simon_van_der_Meer
856,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Klaus_von_Klitzing
857,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Ernst_Ruska
858,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Gerd_Binnig
859,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Heinrich_Rohrer
860,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Georg_Bednorz
861,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/K._Alex_M%C3%BCller
862,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Leon_M._Lederman
863,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Melvin_Schwartz
864,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Jack_Steinberger
865,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Norman_Foster_Ramsey_Jr.
866,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Hans_Georg_Dehmelt
867,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Wolfgang_Paul
868,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Jerome_Isaac_Friedman
869,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Henry_Way_Kendall
870,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Richard_E._Taylor
871,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Pierre-Gilles_de_Gennes
872,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Georges_Charpak
873,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Russell_Alan_Hulse
874,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Joseph_Hooton_Taylor_Jr.
875,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bertram_Brockhouse
876,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Clifford_Shull
877,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Martin_Lewis_Perl
878,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Frederick_Reines
879,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/David_Lee_(physicist)
880,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Douglas_Osheroff
881,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Robert_Coleman_Richardson
882,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Steven_Chu
883,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Claude_Cohen-Tannoudji
884,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/William_Daniel_Phillips
885,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Robert_B._Laughlin
886,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Horst_Ludwig_St%C3%B6rmer
887,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Daniel_C._Tsui
888,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Gerard_%27t_Hooft
889,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Martinus_J._G._Veltman
890,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Zhores_Alferov
891,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Herbert_Kroemer
892,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Jack_Kilby
893,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Eric_Allin_Cornell
894,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Wolfgang_Ketterle
895,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Carl_Wieman
896,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Raymond_Davis_Jr.
897,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Masatoshi_Koshiba
898,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Riccardo_Giacconi
899,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Alexei_Alexeyevich_Abrikosov
900,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Vitaly_Ginzburg
901,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Anthony_James_Leggett
902,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/David_Gross
903,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Hugh_David_Politzer
904,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Frank_Wilczek
905,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Roy_J._Glauber
906,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_L._Hall
907,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Theodor_W._H%C3%A4nsch
908,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_C._Mather
909,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/George_Smoot
910,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Albert_Fert
911,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Peter_Gr%C3%BCnberg
912,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Yoichiro_Nambu
913,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Makoto_Kobayashi_(physicist)
914,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Toshihide_Maskawa
915,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Charles_K._Kao
916,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Willard_Boyle
917,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/George_E._Smith
918,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Andre_Geim
919,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Konstantin_Novoselov
920,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Saul_Perlmutter
921,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Adam_Riess
922,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Brian_Schmidt
923,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/David_J._Wineland
924,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Serge_Haroche
925,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Englert
926,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Peter_Higgs
927,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Isamu_Akasaki
928,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Hiroshi_Amano
929,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Shuji_Nakamura
930,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Takaaki_Kajita
931,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Arthur_B._McDonald
932,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/David_J._Thouless
933,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Duncan_Haldane
934,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/J._Michael_Kosterlitz
935,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Rainer_Weiss
936,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Barry_Barish
937,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Kip_Thorne
938,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Arthur_Ashkin
939,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/G%C3%A9rard_Mourou
940,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Donna_Strickland
941,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Template:Presidents_of_the_American_Physical_Society
942,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Template_talk:Presidents_of_the_American_Physical_Society
943,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/w/index.php?title=Template:Presidents_of_the_American_Physical_Society&action=edit
944,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/American_Physical_Society
945,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Henry_Augustus_Rowland
946,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Albert_A._Michelson
947,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Arthur_Gordon_Webster
948,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Carl_Barus
949,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Edward_Leamington_Nichols
950,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Henry_Crew
951,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/William_Francis_Magie
952,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Benjamin_Osgood_Peirce
953,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Ernest_Merritt
954,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Robert_Andrews_Millikan
955,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Henry_Andrews_Bumstead
956,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Joseph_Sweetman_Ames
957,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Theodore_Lyman
958,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Thomas_Corwin_Mendenhall
959,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Dayton_Miller
960,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Karl_Taylor_Compton
961,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Henry_Gale_(astrophysicist)
962,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/William_Francis_Gray_Swann
963,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Paul_D._Foote
964,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Arthur_Compton
965,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Robert_W._Wood
966,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Floyd_K._Richtmyer
967,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Harrison_M._Randall
968,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Lyman_James_Briggs
969,https://en.wikipedia.org/wiki/Enrico_Fermi,"https://en.wikipedia.org/wiki/John_Torrence_Tate,_Sr."
970,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Zeleny
971,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/George_Braxton_Pegram
972,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Gideon_T._Stewart
973,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Percy_Williams_Bridgman
974,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Albert_Hull
975,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Arthur_Jeffrey_Dempster
976,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Harvey_Fletcher
977,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Edward_Condon
978,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Lee_Alvin_DuBridge
979,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/J._Robert_Oppenheimer
980,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Francis_Wheeler_Loomis
981,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Isidor_Isaac_Rabi
982,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Charles_Christian_Lauritsen
983,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Hasbrouck_Van_Vleck
984,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Hans_Bethe
985,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Raymond_Thayer_Birge
986,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Eugene_Wigner
987,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Henry_DeWolf_Smyth
988,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Jesse_Beams
989,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/George_Eugene_Uhlenbeck
990,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Victor_Frederick_Weisskopf
991,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Frederick_Seitz
992,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/William_V._Houston
993,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Harry_Williams
994,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Robert_Bacher
995,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Felix_Bloch
996,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Archibald_Wheeler
997,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Charles_H._Townes
998,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Bardeen
999,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Luis_Walter_Alvarez
1000,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Edward_Mills_Purcell
